Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
3216,0.5820385575294496,0.9482,0.7666666666666667,0.92,0.8363636363636363,0.82,0.92,0.72,652016
3216,0.5912181460857391,0.9482,0.7844827586206896,0.91,0.8425925925925926,0.83,0.91,0.75,652016
3216,0.5979320359230041,0.9482,0.8035714285714286,0.9,0.8490566037735849,0.84,0.9,0.78,652016
3216,0.6056527614593505,0.9482,0.8240740740740741,0.89,0.8557692307692307,0.85,0.89,0.81,652016
3216,0.6253489613533021,0.9482,0.8461538461538461,0.88,0.8627450980392156,0.86,0.88,0.84,652016
3216,0.6289283800125123,0.9482,0.8529411764705882,0.87,0.8613861386138614,0.86,0.87,0.85,652016
3216,0.6374045610427856,0.9482,0.86,0.86,0.8599999999999999,0.86,0.86,0.86,652016
3216,0.6700509810447692,0.9482,0.875,0.84,0.8571428571428572,0.86,0.84,0.88,652016
3216,0.7152605831623078,0.9482,0.8913043478260869,0.82,0.8541666666666666,0.86,0.82,0.9,652016
3216,0.7365570735931397,0.9482,0.9204545454545454,0.81,0.8617021276595745,0.87,0.81,0.93,652016
